,KP_Extract,Matching,KP_count,ATE
0,78.71317863464355,0.0,250,0.6125434321690352
1,81.02250099182129,8.502721786499023,215,0.785165151442465
2,86.24148368835449,4.594087600708008,197,0.8884311643347296
3,87.02206611633301,4.494667053222656,199,0.9166080366371729
4,88.60611915588379,2.950429916381836,206,0.936285306731784
5,89.7512435913086,3.749370574951172,221,0.9977043783418295
6,97.82981872558594,2.7866363525390625,208,1.0407933089130375
7,94.71535682678223,4.65846061706543,195,1.0927358844143569
8,93.05524826049805,3.847360610961914,207,1.2088430971397603
9,91.85409545898438,5.659818649291992,199,1.3078929122004141
10,93.48940849304199,5.524873733520508,198,1.3922908957221494
11,94.92182731628418,4.730939865112305,194,1.4707169910344464
12,95.24655342102051,5.48243522644043,205,1.5644988622721072
13,94.49362754821777,4.019498825073242,196,1.646599074273726
14,95.26538848876953,3.818511962890625,220,1.7312657783864818
15,94.56586837768555,4.855155944824219,215,1.7818610581219363
16,95.77298164367676,4.938840866088867,217,1.8215985900613667
17,95.69549560546875,2.920389175415039,176,1.8407732851041003
18,92.44847297668457,6.722211837768555,209,1.861622665076186
19,91.52412414550781,4.006862640380859,213,1.873735104701833
20,92.37813949584961,3.05938720703125,212,1.8845019868807535
21,95.2460765838623,5.047798156738281,203,1.8990623268343172
22,96.3904857635498,6.220340728759766,201,1.9116696201058656
23,96.10199928283691,5.358695983886719,225,1.922243634384074
24,95.5820083618164,5.337238311767578,199,1.9336671922873376
25,96.79388999938965,4.557609558105469,195,1.9502243445418084
26,115.4942512512207,5.31768798828125,187,1.972173338775932
27,107.42616653442383,6.193399429321289,192,1.9957088890929253
28,102.23507881164551,3.9854049682617188,178,2.0249159434269433
29,103.17540168762207,3.7870407104492188,158,2.070083525201331
30,102.97656059265137,4.552125930786133,151,2.134759601843463
31,104.65741157531738,5.316019058227539,168,2.205874900107558
32,103.73568534851074,2.8634071350097656,140,2.2764418612466075
33,104.64930534362793,5.676984786987305,151,2.3490769668316114
34,102.53381729125977,4.439830780029297,154,2.4224861980540005
35,101.41730308532715,3.512859344482422,150,2.4984007778529413
36,101.90439224243164,3.6699771881103516,159,2.576457110743635
37,102.4470329284668,5.893468856811523,154,2.6493157214918015
38,102.90002822875977,3.460407257080078,151,2.716375260533538
39,100.44026374816895,2.9807090759277344,149,2.790160911480988
40,99.43842887878418,4.924297332763672,163,2.8721819297092477
41,100.43501853942871,5.356073379516602,155,2.9568420979162835
42,100.80552101135254,5.084991455078125,144,3.040049758509273
43,99.6711254119873,4.29534912109375,152,3.1246567215379235
44,98.50382804870605,4.270315170288086,146,3.209761339377965
45,98.5879898071289,4.26793098449707,144,3.2931420119636985
46,103.45101356506348,3.7508010864257812,153,3.3756846391252715
47,99.55334663391113,2.866029739379883,133,3.464393576940341
48,98.06942939758301,4.505395889282227,135,3.553484399356895
49,97.96929359436035,2.8243064880371094,138,3.6450559348454954
50,98.72961044311523,3.422975540161133,124,3.742714683018489
51,102.95987129211426,2.9006004333496094,151,3.8458135662446105
52,100.04305839538574,3.686189651489258,153,3.9583606276538723
53,98.58489036560059,6.6776275634765625,145,4.075261638239347
54,99.49922561645508,4.3544769287109375,139,4.1904619301396195
55,99.4422435760498,4.901409149169922,143,4.306650409820523
56,97.58782386779785,4.245758056640625,148,4.423291814326599
57,97.95045852661133,4.904985427856445,139,4.54776284097651
58,99.49612617492676,4.168272018432617,138,4.671965506148371
59,100.3715991973877,4.292726516723633,124,4.795839440474386
60,99.79438781738281,3.3419132232666016,157,4.919890433525967
61,118.28804016113281,4.173994064331055,146,5.035889983173493
62,109.00259017944336,3.072023391723633,155,5.154200913371548
63,106.84919357299805,4.34422492980957,133,5.271653663971383
64,105.09061813354492,5.469322204589844,148,5.388579630474871
65,104.77137565612793,4.903078079223633,133,5.506057693069822
66,106.9636344909668,4.244804382324219,112,5.618146958103227
67,105.18288612365723,3.5092830657958984,109,5.731651082871946
68,105.34477233886719,3.317594528198242,105,5.8408942155470065
69,105.39865493774414,2.806425094604492,105,5.949778208151614
70,104.52079772949219,2.5892257690429688,94,6.058221640192253
