,KP_Extract,Matching,KP_count,ATE
0,0.3927576541900635,0.0,10000,0.9465100018714249
1,0.2083425521850586,0.21548151969909668,10000,1.1348539199830532
2,0.1808915138244629,0.05190896987915039,10000,1.3047940096994048
3,0.17667412757873535,0.04163694381713867,10000,1.2547048377295884
4,0.16807031631469727,0.038382530212402344,10000,1.2147260305966023
5,0.16455340385437012,0.03273653984069824,10000,1.164985896188426
6,0.16847801208496094,0.06720471382141113,10000,1.124440225478015
7,0.16225266456604004,0.06665682792663574,10000,1.0991201979317116
8,0.1592850685119629,0.05061793327331543,10000,1.0923582668649843
9,0.16208124160766602,0.05387568473815918,10000,1.0874841408648555
10,0.16314172744750977,0.0407252311706543,10000,1.0838272657533763
11,0.16405367851257324,0.058806657791137695,10000,1.0805125618437672
12,0.152740478515625,0.04004240036010742,10000,1.0748175253689705
13,0.15587687492370605,0.19877409934997559,10000,1.0722118343062674
14,0.1536092758178711,0.1323540210723877,10000,1.0711698014582944
15,0.15495920181274414,0.04977011680603027,10000,1.0711047483818548
16,0.15079545974731445,0.05978894233703613,10000,1.0744062441394928
17,0.1425764560699463,0.033428192138671875,10000,1.0835976954790583
18,0.14250802993774414,0.13779449462890625,10000,1.0962418821318516
19,0.14923548698425293,0.2288806438446045,10000,1.1151153799449434
20,0.15659642219543457,0.17783522605895996,10000,1.1276328144154586
21,0.16151642799377441,0.05009293556213379,10000,1.1394647936087645
22,0.14697027206420898,0.051239728927612305,10000,1.1532532840031404
23,0.1486821174621582,0.05184030532836914,10000,1.1680820763729312
24,0.15010905265808105,0.03477835655212402,10000,1.1842764626971298
25,0.16181230545043945,0.05102109909057617,10000,1.2035509228862467
26,0.15046977996826172,0.05039525032043457,10000,1.2258715655068397
27,0.13870644569396973,0.03437328338623047,10000,1.2509918290457418
28,0.14619016647338867,0.03448152542114258,10000,1.2787983391231883
29,0.13739991188049316,0.06943893432617188,10000,1.311609156844504
30,0.13428807258605957,0.05318856239318848,10000,1.349910182611138
31,0.1323683261871338,0.0515899658203125,10000,1.3949438556480964
32,0.12679576873779297,0.034685611724853516,10000,1.4474565094763787
33,0.1279127597808838,0.07179594039916992,10000,1.5053114753640773
34,0.1290874481201172,0.0718994140625,10000,1.564087690138984
35,0.132796049118042,0.05382704734802246,10000,1.6254614489694732
36,0.13513660430908203,0.051950693130493164,10000,1.6882326326635164
37,0.12747669219970703,0.051529884338378906,10000,1.7519348115900255
38,0.12808513641357422,0.07238435745239258,10000,1.8208525754188905
