,KP_Extract,Matching,KP_count,ATE
0,0.002229928970336914,0.0,124668,1.0918303804216802
1,0.0013308525085449219,4.538416147232056,124605,1.4621058722305762
2,0.0008411407470703125,0.8799443244934082,124478,1.7223521982641823
3,0.0007882118225097656,0.4401113986968994,124167,1.8246767493931486
4,0.0007088184356689453,0.43958568572998047,123969,1.9079823301790677
5,0.0006890296936035156,0.43948888778686523,123924,1.9854462602860603
6,0.0012121200561523438,0.7180166244506836,123373,2.0734729375429315
7,0.0007417201995849609,0.7172660827636719,122765,2.193943626739985
8,0.0007734298706054688,0.695608377456665,122123,2.343211570734407
9,0.0011754035949707031,0.6526780128479004,121357,2.4776609373880936
10,0.0006775856018066406,0.6534454822540283,121018,2.613567805326107
11,0.0006618499755859375,0.6634209156036377,120945,2.7348509094109907
12,0.0006573200225830078,0.4476814270019531,120503,2.840931097823028
13,0.0006823539733886719,0.4450516700744629,120295,2.937471816250312
14,0.0006506443023681641,0.6734943389892578,120406,3.027479926236894
15,0.0006985664367675781,0.6771693229675293,121023,3.1047895766852274
16,0.0015807151794433594,0.9671235084533691,121842,3.1705198581066347
17,0.0009770393371582031,0.7242445945739746,123107,3.2263444988364123
18,0.00083160400390625,0.4817523956298828,123940,3.278290922135208
19,0.0008494853973388672,2.6952555179595947,124301,3.330417548981049
20,0.0008962154388427734,2.1254217624664307,124553,3.386234100790833
21,0.0008585453033447266,0.6705231666564941,124656,3.4409543652812653
22,0.0007321834564208984,0.45868420600891113,124644,3.488158477500621
23,0.0012123584747314453,0.4548022747039795,124526,3.5314590106947956
24,0.0007441043853759766,0.457399845123291,124520,3.5724473378990154
25,0.001222372055053711,0.6724045276641846,124600,3.6132643600380323
26,0.0006792545318603516,0.6717352867126465,124550,3.6521348272661056
27,0.0007884502410888672,0.4447441101074219,124242,3.6910922638052495
28,0.0012047290802001953,0.45710086822509766,124163,3.730784042895485
29,0.0006825923919677734,0.6854276657104492,124018,3.774341452222825
30,0.0006861686706542969,0.679985523223877,124134,3.821622538083706
31,0.0007190704345703125,0.4664602279663086,124140,3.8720867170631994
32,0.0007259845733642578,0.4621610641479492,123932,3.921679641395327
33,0.0011875629425048828,0.9165751934051514,123826,3.972813274968612
34,0.0006780624389648438,0.6935365200042725,123502,4.023842315221897
35,0.0011951923370361328,0.46448230743408203,123006,4.074345746461381
36,0.0006871223449707031,0.7259716987609863,122749,4.126011070924376
37,0.0006883144378662109,0.9441759586334229,122379,4.180127231181248
38,0.0012145042419433594,0.7023966312408447,121738,4.238525499574513
39,0.0006794929504394531,0.7006063461303711,121497,4.301755212885178
40,0.0006725788116455078,0.6905829906463623,121148,4.367878010131897
41,0.0006549358367919922,0.6998217105865479,120359,4.437227248195905
42,0.0007498264312744141,0.46073246002197266,119454,4.508027677608682
43,0.0011408329010009766,0.4454784393310547,118399,4.577948569281378
44,0.0006701946258544922,0.6752753257751465,116881,4.647280636296702
45,0.0006365776062011719,0.8726496696472168,114496,4.718076704223103
46,0.0006430149078369141,0.6518826484680176,113139,4.790827389325358
47,0.0007085800170898438,0.4459574222564697,113810,4.866606783635556
48,0.001161813735961914,0.6494700908660889,115974,4.9462840855801025
49,0.0006544589996337891,0.8891341686248779,117156,5.029771354987362
50,0.0006830692291259766,0.6706950664520264,118636,5.115440948635492
51,0.0007185935974121094,0.670529842376709,119830,5.198373910853687
52,0.0008244514465332031,1.5944652557373047,120796,5.282557093129921
53,0.0011899471282958984,0.9143171310424805,121891,5.369255989628864
54,0.0006701946258544922,0.6793603897094727,122639,5.4564295658293105
55,0.0007054805755615234,0.6915888786315918,123343,5.542157645498015
56,0.0006988048553466797,0.6922211647033691,123232,5.62847393208115
57,0.00167083740234375,1.144364833831787,123130,5.71517927468622
58,0.0012059211730957031,0.6818413734436035,122929,5.798197089171033
59,0.0007212162017822266,0.46987199783325195,122703,5.879017871654223
60,0.0006747245788574219,0.6956973075866699,122569,5.959781706734743
61,0.0006687641143798828,0.6863012313842773,122161,6.041135773433332
62,0.0008466243743896484,0.6807255744934082,121732,6.123795541998137
63,0.0011649131774902344,0.8932216167449951,120696,6.206069304953244
64,0.0006854534149169922,0.6832771301269531,120938,6.28857934743317
65,0.0006666183471679688,0.9289889335632324,121051,6.373542077769424
66,0.0007066726684570312,0.692150354385376,121199,6.461133292126021
67,0.0008690357208251953,0.9190559387207031,121116,6.55001182214985
68,0.0011715888977050781,0.67836594581604,121081,6.640452890044315
69,0.0006866455078125,0.45888280868530273,121097,6.726669867643339
70,0.0006799697875976562,0.4644968509674072,120793,6.814477629448956
71,0.0006461143493652344,0.448061466217041,120492,6.90482131063465
72,0.0007226467132568359,0.45409154891967773,120282,6.998048271889715
73,0.0007293224334716797,0.4415860176086426,120036,7.092190616486823
74,0.0006499290466308594,0.44745469093322754,119747,7.18812255652217
75,0.0006723403930664062,0.44403600692749023,119053,7.286967289371086
76,0.0006470680236816406,0.44904470443725586,118742,7.388127695504876
77,0.0006918907165527344,0.4497194290161133,118174,7.49132727110214
78,0.0007538795471191406,0.876039981842041,117478,7.595485154811771
79,0.0006537437438964844,0.8742022514343262,117445,7.699683955870723
80,0.0006420612335205078,0.6913821697235107,117412,7.802540498322395
81,0.0008788108825683594,0.9250228404998779,117740,7.903588077428331
82,0.0007035732269287109,0.9319067001342773,117977,8.002754010033978
83,0.0007936954498291016,0.6839494705200195,118573,8.099022172858774
84,0.0007920265197753906,0.9195904731750488,119351,8.191432512129142
85,0.0006530284881591797,0.9752852916717529,119125,8.28028880811053
86,0.0009613037109375,0.7347338199615479,119352,8.36530428528656
87,0.0006673336029052734,1.1935291290283203,119815,8.445400945187876
88,0.0010609626770019531,0.7222335338592529,120067,8.520332708444764
89,0.0008437633514404297,0.716890811920166,120549,8.589488469327783
90,0.0008251667022705078,0.48372960090637207,120965,8.651610979897157
91,0.0008118152618408203,0.7312841415405273,121333,8.707586232420047
92,0.0006432533264160156,1.1913866996765137,121500,8.757950727415434
93,0.0008137226104736328,0.9767436981201172,121595,8.804082357019936
94,0.0008401870727539062,0.9872944355010986,121618,8.847013805746952
95,0.0008099079132080078,1.2010743618011475,121671,8.887851107559165
96,0.0007991790771484375,1.030083179473877,121760,8.92662874756635
97,0.0006597042083740234,1.0082640647888184,121951,8.962283851740068
98,0.0008075237274169922,1.1907758712768555,122234,8.994758636819055
99,0.0008094310760498047,1.1773052215576172,122492,9.023728622466315
100,0.0009686946868896484,0.9440958499908447,122683,9.05094344418597
101,0.0006492137908935547,0.9689421653747559,122661,9.07614145539519
102,0.0007250308990478516,1.3155794143676758,122789,9.098794049504646
103,0.0009036064147949219,1.0489790439605713,122887,9.119508036716248
104,0.001024484634399414,0.9418160915374756,123008,9.138830776813693
105,0.00090789794921875,0.6992645263671875,123212,9.15699799860787
106,0.0009043216705322266,0.9248769283294678,123177,9.173991752249602
107,0.0007221698760986328,0.9297561645507812,123244,9.192629778760494
108,0.0006911754608154297,0.6753911972045898,123146,9.211432749749843
109,0.0006842613220214844,0.6834983825683594,123192,9.230568087173113
110,0.0007994174957275391,0.9439182281494141,123172,9.249781063237364
111,0.0007143020629882812,0.6994593143463135,123160,9.270539393525798
112,0.0007297992706298828,0.6967678070068359,123026,9.295988900489927
113,0.0007395744323730469,0.7172226905822754,122730,9.324451438046479
114,0.0006949901580810547,0.9884560108184814,122621,9.353672736620709
115,0.0008685588836669922,0.8139381408691406,122638,9.38373717205609
116,0.0008931159973144531,1.1730544567108154,122577,9.413313902011195
117,0.0007340908050537109,0.9552304744720459,122408,9.44252016298875
118,0.0008871555328369141,1.4244098663330078,121994,9.471636503225906
