,KP_Extract,Matching,KP_count,ATE
0,79.98108863830566,0.0,238,0.0889722628587161
1,75.89483261108398,14.571666717529297,204,0.2233815140945348
2,78.59659194946289,4.186391830444336,220,0.31622730941387966
3,80.72400093078613,3.606081008911133,201,0.38864568294124857
4,80.76596260070801,3.641843795776367,200,0.4455414308300524
5,80.62171936035156,3.615856170654297,210,0.5047310310670525
6,81.93254470825195,4.209280014038086,205,0.5610990054615521
7,84.36226844787598,6.305932998657227,195,0.6133242237851811
8,80.78312873840332,4.191160202026367,225,0.6589180500633041
9,83.44411849975586,5.953788757324219,198,0.7066290577176793
10,83.25386047363281,3.5486221313476562,211,0.7517003795270997
11,92.61488914489746,2.8269290924072266,202,0.7974859972618883
12,84.45167541503906,2.7582645416259766,193,0.8386486706568071
13,86.22050285339355,3.4928321838378906,196,0.8751162666697858
14,84.52177047729492,4.81104850769043,206,0.9076585426837145
15,83.97102355957031,3.6089420318603516,205,0.9384766440296899
16,81.15744590759277,4.119873046875,201,0.9663012937282144
17,83.79030227661133,3.414630889892578,197,0.9876747463461943
18,81.76803588867188,4.214286804199219,189,1.0015771778990068
19,81.88724517822266,3.350973129272461,220,1.0182198140473566
20,82.54575729370117,4.308938980102539,202,1.0330140257350346
21,84.87772941589355,4.333257675170898,207,1.0467083833801416
22,86.2281322479248,5.661964416503906,199,1.0599898881789813
23,84.81788635253906,4.278659820556641,200,1.071213282764704
24,85.48712730407715,4.188299179077148,219,1.081515909538
25,85.39080619812012,4.285573959350586,213,1.0886077284280629
26,84.9757194519043,4.504680633544922,219,1.0948115367528777
27,86.27080917358398,4.043102264404297,179,1.1000058710214142
28,86.0893726348877,3.4024715423583984,172,1.10251838118405
29,89.88499641418457,4.067659378051758,160,1.1061550914650673
30,88.5934829711914,3.9916038513183594,163,1.1097096433728555
31,90.02494812011719,5.221843719482422,164,1.110800031577032
32,90.45600891113281,4.62031364440918,185,1.1108758650328912
33,91.14766120910645,4.784345626831055,162,1.1099710085178507
34,91.8283462524414,4.654884338378906,179,1.1079289856164927
35,89.9820327758789,3.978252410888672,165,1.103960419755175
36,90.89255332946777,3.099679946899414,149,1.1011428183409668
37,89.66779708862305,3.2317638397216797,147,1.0992890162658335
38,88.5009765625,3.1652450561523438,136,1.0978946073087672
39,89.80417251586914,3.1337738037109375,152,1.0953508156483758
40,89.53690528869629,6.151914596557617,153,1.0952801897524895
41,87.9666805267334,3.190279006958008,154,1.0977949433141967
42,91.85671806335449,3.2987594604492188,158,1.1030345084673208
43,118.09325218200684,3.8950443267822266,156,1.108757249186389
44,85.53576469421387,3.89862060546875,153,1.1176768932887184
45,86.30728721618652,3.224611282348633,141,1.1261557593376728
46,88.81044387817383,5.039691925048828,133,1.1354282237632376
47,89.35117721557617,3.206014633178711,134,1.1426512928811996
48,85.59775352478027,4.64177131652832,137,1.152569592649561
49,88.04798126220703,3.2243728637695312,147,1.1611546387604232
50,87.91255950927734,4.521608352661133,143,1.1698993950608203
51,87.42356300354004,4.034519195556641,151,1.1787599844218792
52,86.69257164001465,4.5833587646484375,147,1.1867729533202127
53,85.97850799560547,3.2351016998291016,146,1.1938180770596294
54,86.30895614624023,5.129814147949219,141,1.199983509676107
55,87.59427070617676,3.397703170776367,145,1.2086742849841494
56,88.19150924682617,3.2062530517578125,147,1.219811388923467
57,90.12603759765625,3.1251907348632812,128,1.2306309302011833
